Month,CountyFIPS,CountyName,Property Type,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
201904,24033,"Prince George's, MD",Single Family Home,65,,349050.000000,0.0295,0.0738,1694.5,0.0098,-0.1476,47.50,-0.2083,0.1875,796.0,0.0815,-0.2103,84.0,0.4000,-0.2222,396.0,0.0421,-0.1081,0.0,,,378982.0000,0.0237,0.0451,1694.5,0.0098,-0.1476,0.0000,0.0000,0.0000
201904,53053,"Pierce, WA",Single Family Home,66,*,449987.500000,0.0226,0.0320,1292.5,0.0717,0.1739,34.50,-0.2159,0.0781,1014.0,0.1267,-0.1634,68.0,0.7000,-0.1053,334.0,0.2652,0.0570,950.0,0.1700,-0.0723,522951.0000,0.0172,-0.0275,2242.5,0.1112,0.0553,0.7350,0.0617,-0.1951
201904,21111,"Jefferson, KY",Single Family Home,67,,278100.000000,0.0617,0.1122,2030.5,0.0631,0.0876,37.00,-0.2128,-0.0263,1090.0,0.0988,0.0322,42.0,-0.0455,-0.0455,546.0,0.1008,0.1008,1267.5,0.1946,-0.0227,365857.0000,0.0351,0.1103,3298.0,0.1101,0.0424,0.6242,0.0687,-0.0705
201904,25025,"Suffolk, MA",Single Family Home,68,,642050.000000,0.0272,0.0238,211.5,0.0317,0.1016,43.50,-0.1300,0.1600,182.0,0.5167,-0.1574,0.0,-1.0000,,66.0,0.2692,0.8333,0.0,,,1119231.0000,-0.0235,0.0355,211.5,0.0317,0.1016,0.0000,0.0000,0.0000
201904,42091,"Montgomery, PA",Single Family Home,69,,406022.500000,0.0162,0.1280,2262.5,0.1650,-0.0727,41.50,-0.2455,-0.1863,1184.0,0.3156,-0.0513,46.0,-0.1154,-0.1786,584.0,0.4175,-0.1844,0.0,,,590773.0000,0.0092,0.0726,2262.5,0.1650,-0.0727,0.0000,0.0000,0.0000
201904,40109,"Oklahoma, OK",Single Family Home,70,,275500.000000,0.0016,0.0701,2813.0,0.0469,-0.0725,49.50,-0.1316,0.0102,1218.0,0.1320,-0.0883,58.0,0.2083,0.0357,920.0,0.3609,-0.0726,0.0,-1.0000,,375603.0000,0.0099,0.1090,2813.0,0.0465,-0.0725,0.0000,-0.0004,0.0000
201904,25027,"Worcester, MA",Single Family Home,71,,369948.750000,0.0531,0.1045,1714.0,0.1188,0.0458,34.50,-0.3727,-0.0921,1136.0,0.5519,0.1094,28.0,0.1667,-0.1250,474.0,0.3167,0.2474,4.0,0.3333,-0.2000,423314.0000,0.0248,0.0425,1718.0,0.1192,0.0450,0.0023,0.0004,-0.0007
201904,36055,"Monroe, NY",Single Family Home,72,,207750.000000,0.0390,0.0937,1043.0,0.0967,-0.1009,29.50,-0.2237,0.0926,858.0,0.3079,-0.0467,18.0,0.5000,-0.1000,290.0,0.3679,0.2946,3.5,-0.3000,-0.6818,250942.0000,-0.0067,0.0435,1046.5,0.0947,-0.1063,0.0034,-0.0019,-0.0061
201904,11001,"District of Columbia, DC",Single Family Home,73,,687500.000000,0.0999,-0.0834,595.0,0.1333,-0.2045,34.00,-0.2688,0.1333,374.0,0.1835,-0.2009,6.0,-0.2500,-0.7000,138.0,0.3269,-0.0921,3.0,2.0000,0.5000,1204981.0000,0.0283,-0.0603,598.0,0.1369,-0.2027,0.0050,0.0031,0.0024
201904,08031,"Denver, CO",Single Family Home,74,,568690.750000,0.0154,0.0154,1881.0,0.1618,0.2359,30.50,-0.0161,0.2200,1018.0,0.3187,0.0876,26.0,0.0833,-0.1875,512.0,0.3617,0.5610,15.0,0.0000,1.5000,741770.0000,0.0072,0.0043,1896.0,0.1603,0.2408,0.0080,-0.0013,0.0040
201904,06019,"Fresno, CA",Single Family Home,75,,320050.000000,0.0159,0.0002,1715.5,0.0422,0.2210,39.50,-0.1413,-0.1023,996.0,0.0969,0.1801,48.0,0.0909,0.3333,524.0,0.1293,0.2476,518.0,0.1236,0.0882,416449.0000,0.0193,0.0057,2233.5,0.0600,0.1874,0.3020,0.0219,-0.0368
201904,25009,"Essex, MA",Single Family Home,76,,587547.500000,0.0399,0.0882,1249.0,0.1053,0.1152,31.50,-0.1923,0.0500,932.0,0.3468,0.0991,8.0,0.0000,-0.5000,318.0,0.5000,0.6915,0.0,,,808666.0000,0.0600,0.0531,1249.0,0.1053,0.1152,0.0000,0.0000,0.0000
201904,13135,"Gwinnett, GA",Single Family Home,77,,364045.000000,0.0400,0.0554,4793.0,0.0506,0.2479,41.50,-0.1170,0.0375,2662.0,0.1000,0.1299,224.0,0.8065,0.0182,1630.0,0.1195,0.6633,3349.0,0.1528,0.0417,455849.0000,0.0290,0.0386,8142.0,0.0904,0.1539,0.6987,0.0619,-0.1383
201904,13089,"DeKalb, GA",Single Family Home,78,,342050.000000,0.0691,-0.0064,3787.0,0.0590,0.2983,39.00,-0.0488,-0.0250,1886.0,-0.0436,0.0340,100.0,-0.1667,-0.2647,1326.0,0.1714,0.6171,2553.0,0.1674,0.1119,442904.0000,0.0432,-0.0117,6340.0,0.1001,0.2162,0.6741,0.0626,-0.1130
201904,53061,"Snohomish, WA",Single Family Home,79,*,575050.000000,0.0000,0.0748,1199.5,0.1435,0.8742,31.00,-0.2051,0.2917,924.0,0.1159,-0.0043,48.0,0.0000,1.0000,296.0,0.1935,1.0000,732.5,0.4363,-0.2182,670432.0000,0.0169,0.0517,1932.0,0.2393,0.2251,0.6107,0.1245,-0.8534
201904,34023,"Middlesex, NJ",Single Family Home,80,,422550.000000,0.0562,0.0305,2914.5,0.1561,0.1240,39.00,-0.1875,-0.1136,1406.0,0.1795,0.1717,38.0,0.5833,0.1875,636.0,0.3590,0.1357,1.0,0.0000,0.0000,475959.0000,0.0195,0.0272,2915.5,0.1560,0.1239,0.0003,-0.0001,0.0000
201904,34013,"Essex, NJ",Single Family Home,81,,449550.000000,0.0239,0.0011,1866.5,0.1437,0.1117,34.00,-0.1500,-0.1707,1138.0,0.2370,0.1612,18.0,-0.3571,-0.2500,322.0,0.2778,0.0733,0.0,,,648693.0000,0.0201,-0.0333,1866.5,0.1437,0.1117,0.0000,0.0000,0.0000
201904,12071,"Lee, FL",Single Family Home,82,,336500.000000,-0.0075,-0.0387,7509.0,-0.0412,0.1414,85.50,0.0823,0.1400,1676.0,-0.0989,0.0423,178.0,0.1410,0.1410,2180.0,-0.2302,0.0878,2723.5,0.0881,0.0250,569925.0000,-0.0116,-0.0496,10232.5,-0.0099,0.1079,0.3627,0.0431,-0.0412
201904,13067,"Cobb, GA",Single Family Home,83,,395050.000000,0.0059,-0.0174,3946.5,0.1045,0.0917,37.50,-0.0625,0.0135,2278.0,0.0952,0.0224,130.0,0.2037,-0.1447,1522.0,0.3258,0.3493,2884.0,0.1719,0.1908,488244.0000,0.0157,-0.0082,6830.5,0.1320,0.1314,0.7308,0.0420,0.0608
201904,47037,"Davidson, TN",Single Family Home,84,,374950.000000,0.0135,-0.0262,3102.5,0.0560,0.1747,39.00,-0.1136,0.0833,1352.0,0.0868,0.0150,72.0,-0.1429,0.3846,736.0,0.2105,0.2778,0.0,,,553956.0000,0.0263,0.0513,3102.5,0.0560,0.1747,0.0000,0.0000,0.0000
201904,48121,"Denton, TX",Single Family Home,85,,385050.000000,0.0027,-0.0795,3602.0,0.0972,0.1714,40.50,-0.1196,0.0946,1854.0,0.2134,0.0187,206.0,0.5147,0.2875,1260.0,0.1932,0.4189,1317.0,0.1973,0.0346,515379.0000,0.0083,0.0175,4919.0,0.1223,0.1313,0.3656,0.0306,-0.0484
201904,29095,"Jackson, MO",Single Family Home,86,,237067.500000,0.0465,0.1762,2025.0,0.0569,-0.0260,49.00,-0.1967,0.1951,1026.0,0.1930,-0.0570,54.0,0.5000,0.0385,512.0,0.2800,0.3061,3.0,,,280193.0000,0.0310,0.0875,2028.0,0.0585,-0.0245,0.0015,0.0015,0.0015
201904,06111,"Ventura, CA",Single Family Home,87,,759550.000000,0.0007,-0.0494,1967.0,0.0638,0.1701,44.75,-0.0479,0.1474,900.0,0.1307,0.1598,30.0,1.5000,-0.2500,460.0,0.3068,0.2366,411.0,0.2342,0.0593,1157996.0000,-0.0787,-0.1423,2378.0,0.0898,0.1493,0.2089,0.0289,-0.0219
201904,48141,"El Paso, TX",Single Family Home,88,*,188275.000000,0.0114,0.1170,2701.5,0.0039,-0.2815,75.50,-0.0443,-0.1118,904.0,0.2021,0.0512,98.0,-0.1250,-0.2576,408.0,0.0515,-0.1707,212.5,-0.0116,-0.8113,217344.0000,0.0103,0.1058,2914.0,0.0028,-0.4036,0.0787,-0.0012,-0.2208
201904,06081,"San Mateo, CA",Single Family Home,89,,1906494.000000,0.0591,0.0597,514.5,0.0608,0.1965,29.50,0.0926,0.2826,512.0,0.1327,0.0079,8.0,1.0000,0.0000,88.0,0.2941,0.6923,434.5,0.1872,0.1556,3241520.0000,0.0317,-0.0625,949.0,0.1152,0.1774,0.8445,0.0899,-0.0299
201904,35001,"Bernalillo, NM",Single Family Home,90,*,279500.000000,0.0506,0.1046,1397.0,0.0457,-0.1787,38.00,-0.2400,-0.2083,780.0,0.0833,-0.1631,32.0,-0.2000,-0.2727,456.0,-0.0172,-0.1857,1359.5,0.1650,1358.5000,367997.0000,0.0316,0.0903,2756.5,0.1013,0.6196,0.9732,0.0997,0.9726
201904,25021,"Norfolk, MA",Single Family Home,91,,649975.000000,0.0204,0.0000,1287.5,0.1780,0.0847,30.50,-0.2375,0.0893,920.0,0.4839,-0.0213,14.0,0.1667,-0.3000,334.0,0.4397,0.0844,2.0,-0.5000,1.0000,1009630.0000,0.0161,0.0195,1289.5,0.1755,0.0854,0.0016,-0.0021,0.0007
201904,06029,"Kern, CA",Single Family Home,92,,261328.750000,0.0451,0.0049,2503.5,0.0471,-0.0393,46.00,-0.0980,-0.0417,1224.0,0.0929,-0.0192,68.0,0.0625,0.3077,604.0,0.1527,-0.1065,417.5,0.0570,0.0208,308488.0000,0.0297,-0.0599,2921.0,0.0485,-0.0312,0.1668,0.0016,0.0098
201904,34017,"Hudson, NJ",Single Family Home,93,,453299.750000,0.0348,0.1622,373.0,0.0108,0.0000,46.75,0.0389,0.1688,162.0,0.1250,-0.0581,4.0,,0.0000,66.0,0.0313,0.3750,0.0,,,628785.0000,0.0491,0.0064,373.0,0.0108,0.0000,0.0000,0.0000,0.0000
201904,01073,"Jefferson, AL",Single Family Home,94,,249500.000000,0.0398,0.2168,3129.0,0.0636,-0.0264,49.00,-0.0577,-0.0926,1128.0,0.0255,-0.0309,94.0,0.8077,0.8077,610.0,0.2398,0.2298,1.0,-0.5000,0.0000,315619.0000,0.0788,0.1644,3130.0,0.0632,-0.0264,0.0003,-0.0004,0.0000
201904,08041,"El Paso, CO",Single Family Home,95,,425049.500000,0.0241,0.0500,1880.0,0.0975,0.0307,31.00,-0.2152,0.0333,1370.0,0.2060,-0.1010,84.0,-0.1250,-0.3636,576.0,0.5000,0.1803,918.5,0.2007,0.1382,533610.0000,0.0154,0.0402,2798.5,0.1293,0.0637,0.4886,0.0420,0.0461
201904,40143,"Tulsa, OK",Single Family Home,96,*,271925.000000,0.0461,0.1333,2433.5,0.0006,-0.1268,52.00,-0.0189,0.0297,1104.0,0.0260,-0.0738,44.0,0.5714,0.1000,766.0,0.2939,-0.0659,1666.0,0.1716,832.0000,358853.0000,0.0450,0.1270,4099.5,0.0637,0.4699,0.6846,0.0999,0.6839
201904,24510,"Baltimore city, MD",Single Family Home,97,,223850.000000,0.0387,0.3242,777.0,0.0571,-0.7348,47.00,-0.1607,-0.0962,342.0,0.1250,-0.6686,20.0,0.2500,-0.7059,282.0,0.2589,-0.5948,0.0,-1.0000,,309361.0000,0.1192,0.3082,777.0,0.0557,-0.7348,0.0000,-0.0014,0.0000
201904,08005,"Arapahoe, CO",Single Family Home,98,,482550.000000,0.0052,0.0158,1915.5,0.1630,0.2255,31.00,-0.0313,0.0333,1056.0,0.3895,0.0776,48.0,0.5000,0.2000,432.0,0.3171,0.4795,12.0,0.0909,-0.3333,677505.0000,-0.0104,-0.0114,1927.5,0.1625,0.2192,0.0063,-0.0004,-0.0053
201904,17097,"Lake, IL",Single Family Home,99,,420000.000000,-0.0114,-0.0116,5023.0,0.1252,0.0274,50.00,-0.0566,-0.0385,1790.0,0.1216,0.1272,26.0,0.3000,-0.0714,1162.0,0.4525,0.0122,251.0,0.1409,0.0080,583809.0000,-0.0183,-0.0242,5274.0,0.1260,0.0265,0.0500,0.0007,-0.0010
201904,44007,"Providence, RI",Single Family Home,100,,289950.000000,0.0014,0.0741,1424.0,0.1047,0.1837,40.50,-0.2500,0.0385,830.0,0.4928,0.1723,2.0,-0.5000,-0.7500,266.0,0.1875,0.3854,687.5,0.2233,0.1477,377731.0000,0.0237,0.0956,2111.5,0.1407,0.1718,0.4828,0.0468,-0.0151
201904,26081,"Kent, MI",Single Family Home,101,,325050.000000,0.0159,0.0837,871.5,0.1333,0.2327,27.00,-0.2703,0.0000,690.0,0.2873,0.2234,18.0,-0.1000,-0.3571,238.0,0.1226,0.1900,2.0,1.0000,,402298.0000,0.0265,0.0746,873.5,0.1344,0.2355,0.0023,0.0010,0.0023
201904,12105,"Polk, FL",Single Family Home,102,,230045.000000,0.0004,-0.0043,3020.0,-0.0394,0.2408,63.50,0.0242,0.0242,1034.0,-0.1055,0.0907,118.0,-0.1806,-0.2625,748.0,-0.2490,0.1131,1884.0,0.0922,0.1115,280704.0000,0.0174,-0.0111,4904.0,0.0072,0.1877,0.6238,0.0752,-0.0725
201904,12009,"Brevard, FL",Single Family Home,103,,275050.000000,0.0004,0.0189,4227.0,-0.0084,0.1121,60.00,0.0000,0.1538,1134.0,-0.0390,-0.0324,56.0,0.0000,-0.2632,974.0,-0.1241,0.0919,221.5,0.1477,0.1359,378112.0000,0.0001,0.0188,4448.5,-0.0017,0.1132,0.0524,0.0071,0.0011
201904,48215,"Hidalgo, TX",Single Family Home,104,,199550.000000,0.0050,0.0025,2014.5,-0.0120,0.0022,76.00,-0.0194,-0.1556,444.0,-0.0431,-0.0348,30.0,0.5000,1.5000,268.0,-0.2024,-0.1728,6.5,0.3000,5.5000,257118.0000,0.0113,-0.0079,2021.0,-0.0113,0.0050,0.0032,0.0008,0.0027
201904,42017,"Bucks, PA",Single Family Home,105,,474950.000000,0.0326,0.1070,1763.0,0.1179,-0.0173,52.00,-0.2121,-0.0545,846.0,0.4100,-0.0342,44.0,0.1000,-0.0833,432.0,0.3500,-0.1000,0.0,,,625056.0000,0.0089,0.0824,1763.0,0.1179,-0.0173,0.0000,0.0000,0.0000
201904,08059,"Jefferson, CO",Single Family Home,106,,550050.000000,0.0000,0.0000,1857.0,0.1866,0.1173,31.00,-0.0313,0.0333,1016.0,0.2893,0.0583,32.0,0.3333,0.1429,444.0,0.1212,0.2907,41.5,0.4310,-0.0349,686303.0000,-0.0077,-0.0213,1898.5,0.1910,0.1135,0.0223,0.0038,-0.0035
201904,34025,"Monmouth, NJ",Single Family Home,107,,575000.000000,-0.0001,0.0473,3010.5,0.1007,0.1301,47.50,-0.1038,-0.0865,1270.0,0.1630,0.0176,26.0,-0.3500,-0.0714,690.0,0.1500,0.2591,0.0,,-1.0000,836258.0000,-0.0024,0.0359,3010.5,0.1007,0.1296,0.0000,0.0000,-0.0004
201904,48157,"Fort Bend, TX",Single Family Home,108,,345050.000000,0.0106,-0.0349,3934.0,0.0687,0.1240,51.00,-0.0727,0.1333,1684.0,0.1760,0.1079,190.0,0.2500,-0.0865,1082.0,0.0246,0.0093,1731.0,0.1954,0.0440,422959.0000,0.0161,-0.0289,5665.0,0.1045,0.0983,0.4400,0.0466,-0.0337
201904,20091,"Johnson, KS",Single Family Home,109,,429975.000000,-0.0207,0.0615,2297.0,0.1554,0.1049,47.00,-0.3472,0.2051,1236.0,0.5000,0.0919,58.0,-0.2368,-0.5167,576.0,0.5824,0.2632,0.0,,,535483.0000,-0.0155,0.0721,2297.0,0.1554,0.1049,0.0000,0.0000,0.0000
201904,17197,"Will, IL",Single Family Home,110,,299955.000000,0.0132,0.0250,3355.0,0.1525,0.0574,41.00,-0.1800,-0.0889,1406.0,0.2121,0.1487,58.0,-0.3095,-0.3409,680.0,0.1724,0.1409,183.0,0.0893,-0.2246,346174.0000,0.0105,0.0235,3538.0,0.1491,0.0378,0.0545,-0.0032,-0.0198
201904,06077,"San Joaquin, CA",Single Family Home,111,*,437050.000000,0.0531,0.0928,1291.0,0.0403,0.3173,36.00,-0.0769,0.1250,862.0,0.0884,-0.0548,14.0,0.7500,-0.1250,50.0,-0.0385,0.7857,1075.5,0.1515,0.0680,505479.0000,0.0228,0.0421,2366.5,0.0880,0.1910,0.8331,0.0805,-0.1945
201904,39153,"Summit, OH",Single Family Home,112,,146790.000000,0.0481,0.0877,1411.5,0.0621,-0.1538,44.00,-0.1698,-0.1373,654.0,0.1596,-0.0866,10.0,0.2500,0.2500,308.0,0.1324,-0.1444,516.0,0.1889,0.0218,231720.0000,0.0442,0.0951,1927.5,0.0933,-0.1130,0.3656,0.0390,0.0628
201904,34029,"Ocean, NJ",Single Family Home,113,,349050.000000,0.0125,0.0738,6583.5,0.0266,0.0912,61.00,0.0167,0.0339,1934.0,-0.0929,-0.0593,60.0,0.0714,0.0714,1534.0,0.1517,0.2574,1.0,0.0000,,526443.0000,0.0102,0.0936,6584.5,0.0266,0.0914,0.0002,0.0000,0.0002
201904,39113,"Montgomery, OH",Single Family Home,114,*,125750.000000,-0.0331,-0.0330,1129.0,-0.0424,-0.4126,47.25,-0.1409,0.1250,642.0,0.0700,-0.2209,20.0,0.6667,-0.3750,376.0,0.1899,-0.0962,1261.5,0.2271,1.2689,189465.0000,-0.0403,0.0858,2390.5,0.0831,-0.0353,1.1174,0.2454,0.8281
201904,55025,"Dane, WI",Single Family Home,115,,363950.000000,-0.0030,0.0111,1818.5,0.1878,0.0883,44.50,-0.0532,0.1410,720.0,0.2857,0.0465,10.0,-0.1667,-0.5000,260.0,0.5476,0.1607,0.0,,-1.0000,424298.0000,-0.0048,0.0217,1818.5,0.1878,0.0876,0.0000,0.0000,-0.0006
201904,41067,"Washington, OR",Single Family Home,116,,547500.000000,-0.0046,-0.0207,1101.0,0.1954,0.2568,31.25,-0.1554,0.0776,870.0,0.4309,0.0875,34.0,-0.3462,0.0625,330.0,0.3095,0.2692,5.5,-0.2143,-0.5417,658280.0000,-0.0149,-0.0221,1106.5,0.1923,0.2461,0.0050,-0.0026,-0.0087
201904,12127,"Volusia, FL",Single Family Home,117,,299050.000000,0.0170,0.0873,3526.0,-0.0657,0.2142,69.25,0.0336,0.1737,1070.0,-0.1426,-0.0712,110.0,0.2500,0.3750,1032.0,-0.1371,0.1518,907.0,0.0849,0.1423,430806.0000,0.0037,0.0453,4433.0,-0.0384,0.1988,0.2572,0.0357,-0.0162
201904,25005,"Bristol, MA",Single Family Home,118,,398300.000000,0.0344,0.0766,1229.0,0.0460,0.0715,46.00,-0.2581,-0.0417,670.0,0.4955,0.1093,8.0,-0.3333,-0.6667,308.0,0.1667,0.2833,39.0,0.0000,-0.1522,477872.0000,0.0380,0.0874,1268.0,0.0445,0.0629,0.0317,-0.0015,-0.0084
201904,27123,"Ramsey, MN",Single Family Home,119,*,326275.000000,0.0389,0.0874,509.0,0.1187,0.0409,30.50,-0.1528,0.0893,444.0,0.3704,0.0000,8.0,0.0000,-0.3333,118.0,0.4048,0.1800,509.5,0.4474,-0.1394,462825.0000,0.0067,0.0560,1018.5,0.2621,-0.0578,1.0010,0.2274,-0.2097
201904,31055,"Douglas, NE",Single Family Home,120,*,322466.000000,-0.0064,0.0235,1207.0,0.1043,0.1387,25.00,-0.4565,-0.3243,870.0,0.6353,0.0457,16.0,-0.4286,-0.5000,280.0,1.1875,0.1111,12.0,-0.2000,-0.9921,373529.0000,-0.0096,0.0201,1219.0,0.1002,-0.5279,0.0099,-0.0038,-1.4259
201904,24003,"Anne Arundel, MD",Single Family Home,121,,515545.000000,0.0310,0.1209,1937.5,0.1297,-0.1116,47.50,-0.2339,0.2179,814.0,0.2113,-0.2435,48.0,0.0000,-0.3684,568.0,0.3028,-0.0207,3.0,0.0000,0.0000,650784.0000,0.0248,0.0843,1940.5,0.1295,-0.1115,0.0015,-0.0002,0.0002
201904,42045,"Delaware, PA",Single Family Home,122,,337050.000000,0.0656,0.4047,1417.0,0.1157,-0.1742,42.50,-0.0341,-0.1827,710.0,0.2500,-0.1299,30.0,-0.0625,-0.0625,380.0,0.1585,-0.1441,2.0,0.0000,1.0000,514825.0000,0.0104,0.0976,1419.0,0.1156,-0.1736,0.0014,-0.0002,0.0008
201904,37081,"Guilford, NC",Single Family Home,123,,285050.000000,0.0335,0.0559,1517.0,0.0668,-0.1256,45.00,-0.1346,-0.1429,620.0,0.0403,-0.0432,10.0,-0.5833,-0.3750,326.0,0.1643,-0.1044,44.0,0.0732,-0.1698,348676.0000,0.0186,-0.0006,1561.0,0.0670,-0.1270,0.0290,0.0002,-0.0015
201904,10003,"New Castle, DE",Single Family Home,124,,324950.000000,0.0153,0.1645,1251.0,0.1022,-0.2052,50.50,-0.2463,-0.0818,542.0,0.0840,-0.2676,60.0,0.1538,-0.3182,332.0,0.3175,-0.0674,0.0,,,377301.0000,0.0140,0.0682,1251.0,0.1022,-0.2052,0.0000,0.0000,0.0000
201904,42071,"Lancaster, PA",Single Family Home,125,,299925.000000,0.0063,0.0908,1001.5,0.0643,-0.1329,63.00,-0.2270,-0.0455,450.0,0.2363,-0.1279,40.0,1.0000,0.1111,192.0,-0.0204,-0.2381,0.0,,,347890.0000,-0.0003,0.0758,1001.5,0.0643,-0.1329,0.0000,0.0000,0.0000
201904,20173,"Sedgwick, KS",Single Family Home,126,,240047.000000,0.0386,0.0909,1285.0,0.0255,0.0000,48.00,-0.1579,0.0667,610.0,0.1213,-0.0758,36.0,0.0000,0.1250,324.0,0.2656,0.0519,3.0,0.0000,-0.2500,290799.0000,0.0282,0.0901,1288.0,0.0255,-0.0008,0.0023,-0.0001,-0.0008
201904,12101,"Pasco, FL",Single Family Home,127,,257317.250000,0.0295,0.0295,2260.5,-0.0701,0.0092,57.50,-0.0254,0.0849,952.0,0.0485,0.0303,106.0,-0.1970,0.1042,866.0,-0.0504,0.1046,1679.0,0.1134,0.0332,290999.0000,0.0139,0.0085,3939.5,0.0001,0.0193,0.7428,0.1224,0.0173
201904,53063,"Spokane, WA",Single Family Home,128,,336954.000000,0.0212,0.1234,1316.0,0.2839,-0.0587,28.00,-0.3412,-0.0667,904.0,0.4037,-0.0131,52.0,-0.1875,-0.3500,200.0,0.5152,-0.1667,726.0,0.2604,-0.1933,410992.0000,0.0096,0.0938,2042.0,0.2755,-0.1114,0.5517,-0.0103,-0.0921
201904,06097,"Sonoma, CA",Single Family Home,129,,749800.000000,0.0392,0.0001,1104.5,0.2410,0.3858,38.50,-0.1809,0.2031,544.0,0.2035,0.1429,14.0,-0.1250,-0.3000,180.0,0.1250,-0.0217,4.5,-0.2500,1.2500,1198929.0000,0.0267,0.0768,1109.0,0.2377,0.3880,0.0041,-0.0027,0.0016
201904,34039,"Union, NJ",Single Family Home,130,,419550.000000,0.0487,0.1341,1677.5,0.1236,0.1490,38.50,-0.1444,-0.1630,908.0,0.3512,0.1641,12.0,0.0000,-0.2500,368.0,0.3529,0.1795,2.0,-0.3333,,567624.0000,0.0189,0.0313,1679.5,0.1227,0.1503,0.0012,-0.0008,0.0012
201904,48339,"Montgomery, TX",Single Family Home,131,,345050.000000,0.0150,-0.0143,3743.5,0.0584,0.1049,53.00,-0.0862,0.1522,1438.0,0.1028,-0.0014,246.0,0.7083,0.8636,1074.0,0.1141,0.0613,1571.5,0.1780,0.0683,471081.0000,0.0131,-0.0086,5315.0,0.0912,0.0938,0.4198,0.0426,-0.0144
201904,45045,"Greenville, SC",Single Family Home,132,,286556.750000,0.0232,0.0288,2737.5,0.0472,0.0330,51.00,-0.0556,0.1333,972.0,0.1250,-0.0041,100.0,0.3158,-0.4565,556.0,0.1393,0.3762,379.5,0.1641,-0.0964,372897.0000,0.0158,0.0487,3117.0,0.0602,0.0153,0.1386,0.0139,-0.0199
201904,34007,"Camden, NJ",Single Family Home,133,,210050.000000,0.0500,0.2006,2191.5,0.0817,-0.1156,52.00,-0.1475,-0.1475,894.0,0.1580,-0.0988,52.0,0.8571,0.8571,652.0,0.1479,-0.1237,0.0,,,257702.0000,0.0284,0.1998,2191.5,0.0817,-0.1156,0.0000,0.0000,0.0000
201904,36067,"Onondaga, NY",Single Family Home,134,,192300.000000,0.0392,0.1315,1117.0,0.0699,-0.1093,47.25,-0.1637,-0.1409,556.0,0.2523,0.0146,10.0,-0.1667,-0.5000,188.0,-0.0962,0.0217,28.0,0.2174,0.0769,266120.0000,0.0303,0.1662,1145.0,0.0731,-0.1055,0.0251,0.0030,0.0043
201904,42029,"Chester, PA",Single Family Home,135,,475020.000000,-0.0001,0.0919,1618.0,0.1590,-0.1259,49.75,-0.2346,-0.1422,690.0,0.3168,-0.2195,56.0,0.2727,-0.1765,388.0,0.2436,-0.0935,0.0,,,595711.0000,-0.0069,0.0562,1618.0,0.1590,-0.1259,0.0000,0.0000,0.0000
201904,25023,"Plymouth, MA",Single Family Home,136,,499950.000000,0.0223,0.0436,1576.5,0.1149,0.1609,39.50,-0.2547,0.0395,858.0,0.2471,-0.0250,24.0,0.5000,0.2000,376.0,0.4688,0.2051,1.5,0.5000,-0.8750,658312.0000,0.0426,0.0751,1578.0,0.1152,0.1518,0.0010,0.0002,-0.0079
201904,12115,"Sarasota, FL",Single Family Home,137,,379500.000000,0.0119,0.0119,3703.5,-0.0619,0.1162,80.00,0.0811,0.0959,838.0,-0.1160,0.0121,94.0,0.6786,0.5667,1248.0,-0.1680,0.2632,1541.5,0.1098,0.0638,712781.0000,0.0210,-0.0060,5245.0,-0.0172,0.1003,0.4162,0.0644,-0.0205
201904,48491,"Williamson, TX",Single Family Home,138,,329950.000000,0.0120,-0.0453,2489.0,0.0515,0.0524,46.00,-0.0980,0.0455,1230.0,0.0354,0.0284,442.0,0.2011,1.3511,886.0,0.2170,0.0161,958.5,0.2118,0.1479,384582.0000,0.0047,-0.0409,3447.5,0.0917,0.0773,0.3851,0.0509,0.0320
201904,18089,"Lake, IN",Single Family Home,139,,214738.500000,0.0740,0.1021,1569.5,0.0185,0.0387,46.50,-0.2500,-0.0106,718.0,0.2914,0.1219,40.0,0.1111,-0.2857,414.0,0.1500,0.3442,9.5,-0.0500,-0.2083,248940.0000,0.0367,0.0603,1579.0,0.0181,0.0368,0.0061,-0.0004,-0.0019
201904,47093,"Knox, TN",Single Family Home,140,,304999.750000,0.0337,0.0721,1323.5,-0.0071,-0.0593,52.25,-0.0991,0.0048,634.0,0.1084,-0.0891,46.0,1.3000,0.1500,480.0,0.2632,0.1538,1379.0,0.1166,0.0044,415751.0000,-0.0015,-0.0086,2702.5,0.0524,-0.0279,1.0419,0.1155,0.0661
